gene_id	HM3_Cbr	HM3_Cni
I.g1639.t1__Cnig_chr_I.g1245.t3	141	140
I.g1640.t1__Cnig_chr_I.g1246.t1	202	201
I.g1641.t2__Cnig_chr_I.g1247.t1	53	17
I.g1642.t1__Cnig_chr_I.g1250.t1	120	111
I.g1643.t3__Cnig_chr_I.g1251.t2	51	86
I.g1644.t3__Cnig_chr_I.g1252.t2	126	128
I.g1645.t1__Cnig_chr_I.g1253.t2	97	97
I.g1646.t1__Cnig_chr_I.g1254.t1	23	23
I.g1647.t1__Cnig_chr_I.g1255.t1	57	65
I.g1649.t1__Cnig_chr_I.g1256.t1	678	659
I.g1651.t1__Cnig_chr_I.g1258.t2	519	520
I.g1652.t1__Cnig_chr_I.g1259.t1	30	30
I.g1653.t2__Cnig_chr_I.g1260.t1	186	187
I.g1654.t2__Cnig_chr_I.g1261.t1	121	269
I.g1656.t1__Cnig_chr_I.g1262.t1	46	24
I.g1657.t1__Cnig_chr_I.g1265.t1	112	111
I.g1658.t1__Cnig_chr_I.g1266.t1	736	756
I.g1659.t2__Cnig_chr_I.g1267.t1	241	240
I.g1661.t3__Cnig_chr_I.g1269.t1	261	52
I.g1662.t1__Cnig_chr_I.g1272.t1	234	214
I.g1664.t2__Cnig_chr_I.g1273.t2	35	34
I.g1665.t1__Cnig_chr_I.g1274.t3	21	21
I.g1666.t1__Cnig_chr_I.g1276.t1	7	4
I.g1667.t3__Cnig_chr_I.g1277.t1	164	160
I.g1669.t1__Cnig_chr_I.g1279.t1	7072	7043
I.g1670.t1__Cnig_chr_I.g1280.t1	1290	1302
I.g1671.t3__Cnig_chr_I.g1281.t1	272	255
I.g1672.t1__Cnig_chr_I.g1282.t2	375	318
I.g1673.t1__Cnig_chr_I.g1283.t3	58	169
I.g1674.t2__Cnig_chr_I.g1284.t1	146	145
I.g1676.t1__Cnig_chr_I.g1285.t2	1	0
I.g1677.t1__Cnig_chr_I.g1286.t2	9	10
I.g1678.t1__Cnig_chr_I.g1287.t1	64	58
I.g1679.t2__Cnig_chr_I.g1288.t2	118	117
I.g1680.t1__Cnig_chr_I.g1289.t1	4	3
I.g1681.t2__Cnig_chr_I.g1290.t1	347	338
I.g1682.t3__Cnig_chr_I.g1293.t2	367	368
I.g1685.t1__Cnig_chr_I.g1295.t1	41	45
I.g1688.t1__Cnig_chr_I.g1298.t1	14	15
I.g1689.t1__Cnig_chr_I.g1299.t1	165	172
I.g1690.t1__Cnig_chr_I.g1300.t1	617	615
I.g1691.t1__Cnig_chr_I.g1301.t1	65	69
I.g1692.t4__Cnig_chr_I.g1303.t1	333	58
I.g1693.t1__Cnig_chr_I.g1304.t1	146	143
I.g1694.t1__Cnig_chr_I.g1305.t1	318	378
I.g1695.t1__Cnig_chr_I.g1306.t1	308	317
I.g1696.t1__Cnig_chr_I.g1307.t2	50	48
I.g1697.t1__Cnig_chr_I.g1308.t1	600	216
I.g1698.t1__Cnig_chr_I.g1309.t1	94	94
I.g1699.t1__Cnig_chr_I.g1310.t1	1	1
I.g1700.t1__Cnig_chr_I.g1312.t1	157	163
I.g1702.t1__Cnig_chr_I.g1313.t1	36	48
I.g1703.t2__Cnig_chr_I.g1314.t1	499	494
I.g1704.t1__Cnig_chr_I.g1315.t1	339	279
I.g1705.t1__Cnig_chr_I.g1316.t1	79	34
I.g1706.t1__Cnig_chr_I.g1318.t1	106	103
I.g1707.t4__Cnig_chr_I.g1319.t1	339	351
I.g1708.t1__Cnig_chr_I.g1320.t1	58	77
I.g1709.t1__Cnig_chr_I.g1321.t1	604	593
I.g1710.t1__Cnig_chr_I.g1322.t1	69	68
I.g1711.t1__Cnig_chr_I.g1323.t1	6	5
I.g1712.t3__Cnig_chr_I.g1324.t2	90	93
I.g1713.t1__Cnig_chr_I.g1325.t1	298	304
I.g1714.t2__Cnig_chr_I.g1326.t1	182	181
I.g1715.t2__Cnig_chr_I.g1327.t2	17	17
I.g1716.t1__Cnig_chr_I.g1328.t3	69	68
I.g1717.t3__Cnig_chr_I.g1329.t1	181	168
I.g1718.t1__Cnig_chr_I.g1330.t2	15	20
I.g1719.t2__Cnig_chr_I.g1332.t2	14	15
I.g1721.t2__Cnig_chr_I.g1334.t3	192	192
I.g1723.t1__Cnig_chr_I.g1335.t4	16	15
I.g1724.t1__Cnig_chr_I.g1336.t1	525	523
I.g1725.t1__Cnig_chr_I.g1337.t1	156	156
I.g1726.t1__Cnig_chr_I.g1339.t1	371	370
I.g1727.t1__Cnig_chr_I.g1340.t1	147	145
I.g1729.t2__Cnig_chr_I.g1341.t1	38	108
I.g1733.t1__Cnig_chr_I.g1342.t1	330	332
I.g1735.t2__Cnig_chr_I.g1344.t1	182	171
I.g1736.t1__Cnig_chr_I.g1345.t1	89	90
I.g1737.t1__Cnig_chr_I.g1346.t1	203	199
I.g1738.t1__Cnig_chr_I.g1348.t1	209	208
I.g1739.t1__Cnig_chr_I.g1349.t2	258	297
I.g1740.t3__Cnig_chr_I.g1351.t1	358	73
I.g1741.t1__Cnig_chr_I.g1352.t2	239	240
I.g1742.t1__Cnig_chr_I.g1353.t1	19	18
I.g1743.t1__Cnig_chr_I.g1355.t1	941	937
I.g1744.t1__Cnig_chr_I.g1356.t1	805	810
I.g1745.t1__Cnig_chr_I.g1357.t1	71	72
I.g1746.t1__Cnig_chr_I.g1358.t1	39	41
I.g1747.t1__Cnig_chr_I.g1359.t1	103	103
I.g1748.t1__Cnig_chr_I.g1360.t1	430	428
I.g1749.t1__Cnig_chr_I.g1361.t1	359	345
I.g1750.t1__Cnig_chr_I.g1362.t1	212	94
I.g1751.t1__Cnig_chr_I.g1365.t1	142	138
I.g1752.t1__Cnig_chr_I.g1366.t1	5	6
I.g1753.t2__Cnig_chr_I.g1367.t2	365	292
I.g1754.t1__Cnig_chr_I.g1368.t1	175	177
I.g1755.t1__Cnig_chr_I.g1369.t1	105	106
I.g1756.t1__Cnig_chr_I.g1370.t1	33	30
I.g1757.t1__Cnig_chr_I.g1371.t1	594	590
I.g1758.t1__Cnig_chr_I.g1372.t1	109	109
I.g1759.t1__Cnig_chr_I.g1373.t1	90	70
I.g1760.t1__Cnig_chr_I.g1376.t1	103	104
I.g1761.t1__Cnig_chr_I.g1377.t1	93	94
I.g1762.t1__Cnig_chr_I.g1378.t1	1443	1434
I.g1763.t1__Cnig_chr_I.g1379.t3	95	90
I.g1764.t1__Cnig_chr_I.g1380.t1	377	374
I.g1765.t1__Cnig_chr_I.g1381.t2	66	61
I.g1766.t1__Cnig_chr_I.g1382.t1	1536	1538
I.g1767.t1__Cnig_chr_I.g1383.t1	1621	1613
I.g1768.t1__Cnig_chr_I.g1384.t1	718	718
I.g1769.t1__Cnig_chr_I.g1385.t2	282	369
I.g1771.t1__Cnig_chr_I.g1386.t1	261	260
I.g1774.t1__Cnig_chr_I.g1389.t1	172	120
I.g1775.t2__Cnig_chr_I.g1390.t1	84	83
I.g1776.t2__Cnig_chr_I.g1391.t1	191	192
I.g1777.t1__Cnig_chr_I.g1393.t1	11	5
I.g1778.t1__Cnig_chr_I.g1394.t1	624	618
I.g1780.t2__Cnig_chr_I.g1396.t2	187	160
I.g1781.t1__Cnig_chr_I.g1397.t1	424	424
I.g1783.t1__Cnig_chr_I.g1398.t3	85	82
I.g1784.t1__Cnig_chr_I.g1399.t1	74	73
I.g1785.t1__Cnig_chr_I.g1400.t1	83	85
I.g1789.t1__Cnig_chr_I.g1405.t1	350	349
I.g1792.t1__Cnig_chr_I.g1407.t1	21	22
I.g1793.t3__Cnig_chr_I.g1409.t2	3436	221
I.g1794.t1__Cnig_chr_I.g1410.t1	725	739
I.g1795.t1__Cnig_chr_I.g1411.t2	132	136
I.g1797.t1__Cnig_chr_I.g1413.t2	148	141
I.g1798.t1__Cnig_chr_I.g1415.t1	74	70
I.g1799.t1__Cnig_chr_I.g1416.t1	362	352
I.g1808.t1__Cnig_chr_I.g1420.t1	479	471
I.g1809.t1__Cnig_chr_I.g1422.t1	1615	1584
I.g1810.t1__Cnig_chr_I.g1423.t1	138	147
I.g1811.t1__Cnig_chr_I.g1424.t3	667	672
I.g1812.t1__Cnig_chr_I.g1425.t1	3836	3836
I.g1814.t1__Cnig_chr_I.g1426.t1	163	169
I.g1815.t2__Cnig_chr_I.g1427.t1	289	290
I.g1816.t2__Cnig_chr_I.g1428.t1	255	250
I.g1817.t3__Cnig_chr_I.g1429.t1	253	153
I.g1818.t2__Cnig_chr_I.g1431.t3	292	295
I.g1819.t1__Cnig_chr_I.g1432.t1	755	753
I.g1821.t1__Cnig_chr_I.g1434.t1	69	69
I.g1823.t2__Cnig_chr_I.g1439.t1	131	117
I.g1824.t2__Cnig_chr_I.g1440.t2	95	11
I.g1825.t1__Cnig_chr_I.g1442.t1	242	242
I.g1826.t2__Cnig_chr_I.g1443.t1	2320	2317
I.g1827.t1__Cnig_chr_I.g1444.t1	59	46
I.g1828.t1__Cnig_chr_I.g1445.t2	128	126
I.g1830.t1__Cnig_chr_I.g1448.t1	58	61
I.g1831.t2__Cnig_chr_I.g1449.t2	214	214
I.g1832.t1__Cnig_chr_I.g1450.t1	1	2
I.g1833.t2__Cnig_chr_I.g1451.t1	163	187
I.g1834.t1__Cnig_chr_I.g1452.t1	3	3
I.g1835.t1__Cnig_chr_I.g1453.t1	88	74
I.g1836.t1__Cnig_chr_I.g1454.t3	16	16
I.g1837.t1__Cnig_chr_I.g1457.t1	3	3
I.g1838.t1__Cnig_chr_I.g1458.t1	48	47
I.g1839.t1__Cnig_chr_I.g1459.t1	1	1
I.g1840.t1__Cnig_chr_I.g1460.t1	87	99
I.g1841.t2__Cnig_chr_I.g1461.t1	71	72
I.g1842.t1__Cnig_chr_I.g1462.t1	7	9
I.g1843.t1__Cnig_chr_I.g1463.t1	40	40
I.g1844.t1__Cnig_chr_I.g1464.t1	235	235
I.g1845.t1__Cnig_chr_I.g1467.t1	788	633
I.g1846.t1__Cnig_chr_I.g1468.t1	272	265
I.g1847.t1__Cnig_chr_I.g1469.t1	68	65
I.g1850.t1__Cnig_chr_I.g1472.t1	4	7
I.g1851.t2__Cnig_chr_I.g1473.t1	1212	1176
I.g1852.t1__Cnig_chr_I.g1474.t1	69	28
I.g1853.t2__Cnig_chr_I.g1475.t1	12	14
I.g1854.t1__Cnig_chr_I.g1476.t1	22	28
I.g1856.t1__Cnig_chr_I.g1479.t2	11	5
I.g1860.t1__Cnig_chr_I.g1499.t1	466	435
I.g1861.t3__Cnig_chr_I.g1498.t2	64	5
I.g1862.t1__Cnig_chr_I.g1495.t1	64	64
I.g1863.t1__Cnig_chr_I.g1494.t1	406	406
I.g1864.t1__Cnig_chr_I.g1493.t1	80	78
I.g1865.t1__Cnig_chr_I.g1492.t1	199	204
I.g1866.t1__Cnig_chr_I.g1491.t1	182	180
I.g1867.t1__Cnig_chr_I.g1490.t1	130	131
I.g1868.t1__Cnig_chr_I.g1489.t2	270	268
I.g1869.t1__Cnig_chr_I.g1488.t1	552	554
I.g1870.t1__Cnig_chr_I.g1487.t1	184	174
I.g1871.t1__Cnig_chr_I.g1486.t2	2	1
I.g1873.t1__Cnig_chr_I.g1485.t1	160	160
I.g1875.t1__Cnig_chr_I.g1580.t1	619	604
I.g1878.t3__Cnig_chr_I.g1582.t1	303	309
I.g1879.t1__Cnig_chr_I.g1583.t1	131	132
I.g1880.t3__Cnig_chr_I.g1584.t3	203	200
I.g1881.t1__Cnig_chr_I.g1586.t1	303	293
I.g1882.t1__Cnig_chr_I.g1587.t1	47	46
I.g1883.t2__Cnig_chr_I.g1588.t2	345	343
I.g1884.t1__Cnig_chr_I.g1590.t1	254	204
I.g1885.t1__Cnig_chr_I.g1591.t2	247	196
I.g1887.t1__Cnig_chr_I.g1592.t2	2	2
I.g1889.t1__Cnig_chr_I.g1593.t2	5	5
I.g1890.t1__Cnig_chr_I.g1596.t1	184	187
I.g1891.t1__Cnig_chr_I.g1598.t1	97	98
I.g1892.t2__Cnig_chr_I.g1599.t1	341	342
I.g1894.t1__Cnig_chr_I.g1600.t1	417	581
I.g1895.t1__Cnig_chr_I.g1601.t1	245	341
I.g1897.t1__Cnig_chr_I.g1602.t1	204	204
I.g1898.t2__Cnig_chr_I.g1603.t2	1265	1204
I.g1899.t3__Cnig_chr_I.g1604.t2	60	56
I.g1900.t2__Cnig_chr_I.g1605.t3	68	66
I.g1901.t1__Cnig_chr_I.g1501.t1	5	4
I.g1902.t1__Cnig_chr_I.g1503.t1	3	1
I.g1903.t1__Cnig_chr_I.g1504.t1	37	35
I.g1904.t1__Cnig_chr_I.g1505.t2	74	74
I.g1905.t1__Cnig_chr_I.g1508.t1	183	184
I.g1907.t2__Cnig_chr_I.g1509.t2	27	27
I.g1908.t1__Cnig_chr_I.g1510.t1	182	184
I.g1909.t1__Cnig_chr_I.g1512.t1	568	565
I.g1910.t1__Cnig_chr_I.g1513.t1	87	85
I.g1911.t1__Cnig_chr_I.g1514.t1	222	247
I.g1912.t2__Cnig_chr_I.g1515.t1	2018	1639
I.g1913.t1__Cnig_chr_I.g1516.t1	83	80
I.g1914.t1__Cnig_chr_I.g1517.t1	504	502
I.g1915.t3__Cnig_chr_I.g1520.t2	157	154
I.g1916.t2__Cnig_chr_I.g1521.t1	111	111
I.g1917.t1__Cnig_chr_I.g1522.t1	303	301
I.g1918.t2__Cnig_chr_I.g1523.t2	326	323
I.g1919.t2__Cnig_chr_I.g1524.t2	53	52
I.g1920.t1__Cnig_chr_I.g1525.t1	158	159
I.g1921.t2__Cnig_chr_I.g1526.t1	1	1
I.g1922.t1__Cnig_chr_I.g1528.t1	8	8
I.g1923.t1__Cnig_chr_I.g1529.t1	167	169
I.g1924.t1__Cnig_chr_I.g1530.t1	170	211
I.g1926.t1__Cnig_chr_I.g1531.t1	493	496
I.g1927.t1__Cnig_chr_I.g1532.t1	114	112
I.g1933.t2__Cnig_chr_I.g1537.t1	105	193
I.g1935.t1__Cnig_chr_I.g1538.t1	19	19
I.g1936.t1__Cnig_chr_I.g1539.t1	12	10
I.g1938.t1__Cnig_chr_I.g1541.t1	8	102
I.g1940.t1__Cnig_chr_I.g1542.t1	139	173
I.g1941.t1__Cnig_chr_I.g1543.t1	99	98
I.g1942.t1__Cnig_chr_I.g1544.t1	150	150
I.g1943.t1__Cnig_chr_I.g1545.t2	40	32
I.g1944.t2__Cnig_chr_I.g1546.t1	506	498
I.g1945.t1__Cnig_chr_I.g1547.t3	7	6
I.g1946.t1__Cnig_chr_I.g1549.t1	111	112
I.g1947.t1__Cnig_chr_I.g1550.t2	301	39
I.g1948.t1__Cnig_chr_I.g1551.t2	262	266
I.g1950.t1__Cnig_chr_I.g1553.t1	62	183
I.g1951.t3__Cnig_chr_I.g1554.t1	218	219
I.g1952.t4__Cnig_chr_I.g1555.t1	888	895
I.g1953.t2__Cnig_chr_I.g1556.t1	176	175
I.g1955.t1__Cnig_chr_I.g1558.t1	178	178
I.g1956.t1__Cnig_chr_I.g1559.t1	37	33
I.g1957.t1__Cnig_chr_I.g1560.t1	90	89
I.g1958.t1__Cnig_chr_I.g1561.t1	322	319
I.g1959.t1__Cnig_chr_I.g1562.t2	196	197
I.g1960.t1__Cnig_chr_I.g1563.t1	58	54
I.g1961.t1__Cnig_chr_I.g1564.t2	2	2
I.g1963.t3__Cnig_chr_I.g1566.t1	74	77
I.g1965.t2__Cnig_chr_I.g1569.t1	79	87
I.g1966.t1__Cnig_chr_I.g1570.t3	14	13
I.g1967.t1__Cnig_chr_I.g1571.t1	26	26
I.g1971.t3__Cnig_chr_I.g1572.t1	251	249
I.g1972.t1__Cnig_chr_I.g1573.t1	428	494
I.g1975.t1__Cnig_chr_I.g1574.t1	32	29
I.g1976.t1__Cnig_chr_I.g1575.t1	468	456
I.g1977.t2__Cnig_chr_I.g1576.t1	241	238
I.g1980.t1__Cnig_chr_I.g1577.t1	209	210
I.g1981.t2__Cnig_chr_I.g1578.t1	22	20
I.g1982.t3__Cnig_chr_I.g1579.t1	7350	7230
I.g1986.t1__Cnig_chr_I.g1680.t1	128	127
I.g1987.t1__Cnig_chr_I.g1679.t2	1211	1208
I.g1988.t1__Cnig_chr_I.g1678.t2	26	23
I.g1989.t1__Cnig_chr_I.g1677.t1	43	41
I.g1990.t1__Cnig_chr_I.g1676.t1	5	2
I.g1992.t1__Cnig_chr_I.g1675.t2	13	11
I.g1994.t1__Cnig_chr_I.g1673.t1	23	27
I.g1995.t3__Cnig_chr_I.g1672.t1	19	23
I.g1996.t1__Cnig_chr_I.g1671.t1	5913	5935
I.g1999.t1__Cnig_chr_I.g1667.t1	142	142
I.g2000.t1__Cnig_chr_I.g1666.t2	2	35
I.g2003.t1__Cnig_chr_I.g1665.t1	26	25
I.g2004.t1__Cnig_chr_I.g1664.t1	108	104
I.g2006.t1__Cnig_chr_I.g1662.t1	440	440
I.g2007.t1__Cnig_chr_I.g1661.t1	6	6
I.g2008.t1__Cnig_chr_I.g1660.t1	82	82
I.g2009.t1__Cnig_chr_I.g1659.t1	49	60
I.g2010.t1__Cnig_chr_I.g1658.t1	551	585
I.g2011.t1__Cnig_chr_I.g1657.t1	2	5
I.g2012.t1__Cnig_chr_I.g1656.t1	75	71
I.g2013.t1__Cnig_chr_I.g1654.t2	1010	1009
I.g2014.t1__Cnig_chr_I.g1653.t1	4281	4270
I.g2015.t1__Cnig_chr_I.g1652.t1	385	362
I.g2017.t2__Cnig_chr_I.g1651.t4	246	453
I.g2018.t1__Cnig_chr_I.g1649.t1	280	281
I.g2020.t1__Cnig_chr_I.g1647.t2	3	27
I.g2022.t1__Cnig_chr_I.g1644.t1	7	6
I.g2023.t1__Cnig_chr_I.g1643.t1	20	21
I.g2024.t1__Cnig_chr_I.g1642.t2	37	44
I.g2025.t1__Cnig_chr_I.g1640.t1	84	78
I.g2026.t2__Cnig_chr_I.g1636.t1	639	1338
I.g2029.t1__Cnig_chr_I.g1635.t1	14	14
I.g2031.t2__Cnig_chr_I.g1634.t2	381	384
I.g2032.t1__Cnig_chr_I.g1633.t1	25	25
I.g2033.t1__Cnig_chr_I.g1632.t1	98	95
I.g2034.t1__Cnig_chr_I.g1631.t1	13	11
I.g2035.t1__Cnig_chr_I.g1630.t1	6	5
I.g2036.t1__Cnig_chr_I.g1629.t1	513	513
I.g2037.t1__Cnig_chr_I.g1628.t1	262	293
I.g2038.t1__Cnig_chr_I.g1627.t1	628	629
I.g2039.t1__Cnig_chr_I.g1626.t1	113	111
I.g2040.t1__Cnig_chr_I.g1625.t1	154	155
I.g2041.t1__Cnig_chr_I.g1624.t2	210	414
I.g2044.t1__Cnig_chr_I.g1622.t1	35	57
I.g2045.t1__Cnig_chr_I.g1621.t1	173	173
I.g2050.t1__Cnig_chr_I.g1614.t1	310	310
I.g2051.t1__Cnig_chr_I.g1615.t2	961	963
I.g2052.t1__Cnig_chr_I.g1616.t1	242	241
I.g2053.t1__Cnig_chr_I.g1617.t1	324	321
I.g2054.t2__Cnig_chr_I.g1618.t2	497	592
I.g2055.t1__Cnig_chr_I.g1619.t2	361	348
I.g2057.t1__Cnig_chr_I.g628.t1	186	3
I.g2058.t1__Cnig_chr_I.g1732.t1	276	228
I.g2064.t2__Cnig_chr_I.g1687.t1	46	35
I.g2065.t2__Cnig_chr_I.g1689.t1	62	61
I.g2067.t2__Cnig_chr_I.g1690.t3	161	484
I.g2068.t1__Cnig_chr_I.g1691.t1	72	72
I.g2069.t1__Cnig_chr_I.g1692.t1	241	241
I.g2070.t1__Cnig_chr_I.g1693.t1	367	368
I.g2071.t1__Cnig_chr_I.g1694.t1	80	80
I.g2072.t1__Cnig_chr_I.g1695.t1	938	940
I.g2073.t1__Cnig_chr_I.g1696.t1	1089	1088
I.g2074.t1__Cnig_chr_I.g1700.t1	45	46
I.g2075.t1__Cnig_chr_I.g1701.t1	47	47
I.g2077.t1__Cnig_chr_I.g1703.t1	75	68
I.g2078.t1__Cnig_chr_I.g1704.t1	106	109
I.g2079.t2__Cnig_chr_I.g1705.t1	158	162
I.g2080.t1__Cnig_chr_I.g1706.t1	333	336
I.g2083.t2__Cnig_chr_I.g1707.t1	87	82
I.g2084.t3__Cnig_chr_I.g1708.t1	808	811
I.g2085.t3__Cnig_chr_I.g1709.t1	220	42
I.g2086.t1__Cnig_chr_I.g1711.t1	1443	1437
I.g2087.t1__Cnig_chr_I.g1712.t1	592	587
I.g2088.t1__Cnig_chr_I.g1713.t1	433	435
I.g2089.t2__Cnig_chr_I.g1714.t1	333	333
I.g2090.t1__Cnig_chr_I.g1717.t1	282	70
I.g2091.t1__Cnig_chr_I.g1716.t1	32	32
I.g2092.t1__Cnig_chr_I.g1718.t2	189	189
I.g2095.t1__Cnig_chr_I.g1721.t1	28	27
I.g2096.t1__Cnig_chr_I.g1722.t1	42	42
I.g2097.t1__Cnig_chr_I.g1723.t1	10	15
I.g2099.t1__Cnig_chr_I.g1724.t1	31	32
I.g2100.t1__Cnig_chr_I.g1725.t1	69	68
I.g2101.t1__Cnig_chr_I.g1726.t1	19	19
I.g2102.t1__Cnig_chr_I.g1727.t1	15	16
I.g2103.t1__Cnig_chr_I.g1728.t1	86	86
I.g2104.t1__Cnig_chr_I.g1729.t1	423	438
I.g2105.t3__Cnig_chr_I.g1730.t1	96	120
I.g2107.t3__Cnig_chr_I.g1782.t1	212	213
I.g2109.t2__Cnig_chr_I.g1781.t3	164	164
I.g2110.t1__Cnig_chr_I.g1779.t1	47	44
I.g2111.t1__Cnig_chr_I.g1778.t1	339	338
I.g2112.t2__Cnig_chr_I.g1777.t2	153	152
I.g2113.t1__Cnig_chr_I.g1776.t2	6	5
I.g2114.t1__Cnig_chr_I.g1775.t1	33	34
I.g2115.t1__Cnig_chr_I.g1773.t1	31	31
I.g2116.t1__Cnig_chr_I.g1772.t1	36	36
I.g2117.t1__Cnig_chr_I.g1771.t1	147	139
I.g2118.t2__Cnig_chr_I.g1770.t1	149	151
I.g2119.t2__Cnig_chr_I.g1769.t1	231	230
I.g2120.t1__Cnig_chr_I.g1768.t1	55	56
I.g2123.t1__Cnig_chr_I.g1766.t2	10	5
I.g2124.t1__Cnig_chr_I.g1765.t1	145	143
I.g2125.t1__Cnig_chr_I.g1764.t1	441	433
I.g2130.t1__Cnig_chr_I.g1762.t1	3	46
I.g2132.t1__Cnig_chr_I.g1761.t1	29	29
I.g2133.t1__Cnig_chr_I.g1760.t1	163	163
I.g2134.t1__Cnig_chr_I.g1759.t1	193	193
I.g2135.t1__Cnig_chr_I.g1758.t1	20	20
I.g2136.t2__Cnig_chr_I.g1756.t1	211	198
I.g2138.t1__Cnig_chr_I.g1754.t2	617	599
I.g2139.t1__Cnig_chr_I.g1753.t1	276	280
I.g2140.t3__Cnig_chr_I.g1752.t2	24	10
I.g2141.t1__Cnig_chr_I.g1751.t1	96	97
I.g2143.t1__Cnig_chr_I.g1748.t2	25	24
I.g2144.t1__Cnig_chr_I.g1747.t1	118	119
I.g2145.t1__Cnig_chr_I.g1746.t1	554	554
I.g2146.t1__Cnig_chr_I.g1745.t2	14	10
I.g2147.t2__Cnig_chr_I.g1744.t1	65	71
I.g2148.t1__Cnig_chr_I.g1743.t1	25	24
I.g2149.t1__Cnig_chr_I.g1742.t1	233	232
I.g2150.t1__Cnig_chr_I.g1741.t1	273	266
I.g2151.t2__Cnig_chr_I.g1737.t2	127	49
I.g2152.t1__Cnig_chr_I.g1736.t1	4	4
I.g2154.t1__Cnig_chr_I.g1734.t1	11	11
I.g2155.t1__Cnig_chr_I.g1733.t1	37	37
I.g2159.t1__Cnig_chr_I.g1786.t1	186	187
I.g2160.t1__Cnig_chr_I.g1787.t1	217	217
I.g2161.t2__Cnig_chr_I.g1788.t1	77	77
I.g2162.t1__Cnig_chr_I.g1789.t1	80	84
I.g2165.t3__Cnig_chr_I.g1791.t1	40	38
I.g2166.t2__Cnig_chr_I.g1792.t1	146	151
I.g2167.t1__Cnig_chr_I.g1793.t1	38	87
I.g2169.t1__Cnig_chr_I.g1794.t2	100	153
I.g2170.t1__Cnig_chr_I.g1795.t1	10	8
I.g2171.t1__Cnig_chr_I.g1796.t1	0	0
I.g2172.t2__Cnig_chr_I.g1797.t1	26	24
I.g2175.t1__Cnig_chr_I.g1802.t1	51	51
I.g2176.t3__Cnig_chr_I.g1803.t1	4	4
I.g2177.t1__Cnig_chr_I.g1804.t1	64	61
I.g2178.t1__Cnig_chr_I.g1805.t1	4567	4567
I.g2179.t1__Cnig_chr_I.g1806.t1	138	137
I.g2180.t1__Cnig_chr_I.g1807.t1	224	208
I.g2181.t1__Cnig_chr_I.g1808.t2	47	47
I.g2186.t2__Cnig_chr_I.g1813.t2	10	10
I.g2187.t1__Cnig_chr_I.g1814.t1	0	1
I.g2191.t2__Cnig_chr_I.g1819.t1	482	701
I.g2193.t3__Cnig_chr_I.g1821.t1	94	79
I.g2194.t1__Cnig_chr_I.g1822.t1	31	29
I.g2195.t1__Cnig_chr_I.g1823.t1	193	186
I.g2196.t1__Cnig_chr_I.g1824.t1	1527	1560
I.g2197.t1__Cnig_chr_I.g1825.t1	39	42
I.g2198.t2__Cnig_chr_I.g1826.t1	377	368
I.g2199.t2__Cnig_chr_I.g1827.t1	311	314
I.g2200.t3__Cnig_chr_I.g1828.t1	91	84
I.g2201.t1__Cnig_chr_I.g1829.t2	9	10
I.g2202.t2__Cnig_chr_I.g1830.t2	31	32
I.g2203.t1__Cnig_chr_I.g1831.t1	125	126
I.g2204.t1__Cnig_chr_I.g1832.t1	97	96
I.g2205.t1__Cnig_chr_I.g1833.t1	146	154
I.g2206.t1__Cnig_chr_I.g1834.t2	82	78
I.g2207.t1__Cnig_chr_I.g1835.t1	18	18
I.g2208.t1__Cnig_chr_I.g1836.t1	70	73
I.g2211.t1__Cnig_chr_I.g1838.t1	218	199
I.g2212.t3__Cnig_chr_I.g1839.t1	122	174
I.g2214.t1__Cnig_chr_I.g1840.t2	1426	1400
I.g2215.t2__Cnig_chr_I.g1842.t1	372	240
I.g2217.t1__Cnig_chr_I.g1844.t1	285	288
I.g2218.t1__Cnig_chr_I.g1845.t1	30	57
I.g2221.t1__Cnig_chr_I.g1846.t1	168	169
I.g2222.t1__Cnig_chr_I.g1847.t1	8	8
I.g2223.t1__Cnig_chr_I.g1848.t3	121	124
I.g2224.t3__Cnig_chr_I.g1849.t1	66	65
I.g2225.t1__Cnig_chr_I.g1850.t2	67	64
I.g2226.t1__Cnig_chr_I.g1851.t2	10	11
I.g2227.t1__Cnig_chr_I.g1852.t1	90	88
I.g2228.t1__Cnig_chr_I.g1854.t1	34	24
I.g2229.t1__Cnig_chr_I.g1855.t1	22	21
I.g2230.t2__Cnig_chr_I.g1856.t1	34	34
I.g2231.t1__Cnig_chr_I.g1857.t1	49	49
I.g2232.t1__Cnig_chr_I.g1858.t2	6	5
I.g2233.t1__Cnig_chr_I.g1859.t3	70	65
I.g2234.t1__Cnig_chr_I.g1860.t2	264	263
I.g2236.t2__Cnig_chr_I.g1861.t4	38	36
I.g2237.t1__Cnig_chr_I.g1862.t1	250	104
I.g2238.t1__Cnig_chr_I.g1864.t1	210	212
I.g2239.t1__Cnig_chr_I.g1865.t2	15	15
I.g2240.t1__Cnig_chr_I.g1866.t1	3	3
I.g2241.t1__Cnig_chr_I.g1867.t1	38	38
I.g2242.t1__Cnig_chr_I.g1868.t1	156	158
I.g2243.t1__Cnig_chr_I.g1869.t1	208	208
I.g2244.t1__Cnig_chr_I.g1870.t2	5098	5099
I.g2245.t1__Cnig_chr_I.g1871.t1	84	85
I.g2247.t1__Cnig_chr_I.g1873.t1	165	291
I.g2249.t1__Cnig_chr_I.g1874.t1	84	80
I.g2250.t1__Cnig_chr_I.g1875.t1	310	307
I.g2251.t3__Cnig_chr_I.g1876.t1	807	810
