gene_id	HF3_Cbr	HF3_Cni
I.g1636.t1__Cnig_chr_I.g1243.t2	47	48
I.g1639.t1__Cnig_chr_I.g1245.t3	18	18
I.g1640.t1__Cnig_chr_I.g1246.t1	183	183
I.g1641.t2__Cnig_chr_I.g1247.t1	352	24
I.g1642.t1__Cnig_chr_I.g1250.t1	241	196
I.g1643.t3__Cnig_chr_I.g1251.t2	159	305
I.g1644.t3__Cnig_chr_I.g1252.t2	244	256
I.g1645.t1__Cnig_chr_I.g1253.t2	7	8
I.g1646.t1__Cnig_chr_I.g1254.t1	0	1
I.g1647.t1__Cnig_chr_I.g1255.t1	0	1
I.g1649.t1__Cnig_chr_I.g1256.t1	144	144
I.g1651.t1__Cnig_chr_I.g1258.t2	404	402
I.g1652.t1__Cnig_chr_I.g1259.t1	166	164
I.g1653.t2__Cnig_chr_I.g1260.t1	726	730
I.g1654.t2__Cnig_chr_I.g1261.t1	389	849
I.g1656.t1__Cnig_chr_I.g1262.t1	4	3
I.g1657.t1__Cnig_chr_I.g1265.t1	319	318
I.g1658.t1__Cnig_chr_I.g1266.t1	124	124
I.g1659.t2__Cnig_chr_I.g1267.t1	93	93
I.g1661.t3__Cnig_chr_I.g1269.t1	708	123
I.g1662.t1__Cnig_chr_I.g1272.t1	308	293
I.g1664.t2__Cnig_chr_I.g1273.t2	63	62
I.g1665.t1__Cnig_chr_I.g1274.t3	141	138
I.g1666.t1__Cnig_chr_I.g1276.t1	3	0
I.g1667.t3__Cnig_chr_I.g1277.t1	6	3
I.g1669.t1__Cnig_chr_I.g1279.t1	5527	5509
I.g1670.t1__Cnig_chr_I.g1280.t1	1190	1202
I.g1671.t3__Cnig_chr_I.g1281.t1	699	694
I.g1672.t1__Cnig_chr_I.g1282.t2	2	3
I.g1673.t1__Cnig_chr_I.g1283.t3	4	33
I.g1674.t2__Cnig_chr_I.g1284.t1	28	28
I.g1676.t1__Cnig_chr_I.g1285.t2	0	0
I.g1677.t1__Cnig_chr_I.g1286.t2	0	0
I.g1678.t1__Cnig_chr_I.g1287.t1	883	821
I.g1679.t2__Cnig_chr_I.g1288.t2	0	1
I.g1680.t1__Cnig_chr_I.g1289.t1	3	3
I.g1681.t2__Cnig_chr_I.g1290.t1	575	557
I.g1682.t3__Cnig_chr_I.g1293.t2	64	63
I.g1685.t1__Cnig_chr_I.g1295.t1	40	39
I.g1688.t1__Cnig_chr_I.g1298.t1	7	8
I.g1689.t1__Cnig_chr_I.g1299.t1	22	23
I.g1690.t1__Cnig_chr_I.g1300.t1	1072	1066
I.g1691.t1__Cnig_chr_I.g1301.t1	218	234
I.g1692.t4__Cnig_chr_I.g1303.t1	518	212
I.g1693.t1__Cnig_chr_I.g1304.t1	383	375
I.g1694.t1__Cnig_chr_I.g1305.t1	896	1136
I.g1695.t1__Cnig_chr_I.g1306.t1	943	964
I.g1696.t1__Cnig_chr_I.g1307.t2	53	51
I.g1697.t1__Cnig_chr_I.g1308.t1	172	54
I.g1698.t1__Cnig_chr_I.g1309.t1	241	241
I.g1699.t1__Cnig_chr_I.g1310.t1	1	1
I.g1700.t1__Cnig_chr_I.g1312.t1	1	0
I.g1702.t1__Cnig_chr_I.g1313.t1	1	1
I.g1703.t2__Cnig_chr_I.g1314.t1	436	432
I.g1704.t1__Cnig_chr_I.g1315.t1	818	756
I.g1705.t1__Cnig_chr_I.g1316.t1	6	3
I.g1706.t1__Cnig_chr_I.g1318.t1	6	6
I.g1707.t4__Cnig_chr_I.g1319.t1	1	1
I.g1708.t1__Cnig_chr_I.g1320.t1	0	0
I.g1709.t1__Cnig_chr_I.g1321.t1	3	3
I.g1710.t1__Cnig_chr_I.g1322.t1	0	0
I.g1711.t1__Cnig_chr_I.g1323.t1	0	0
I.g1712.t3__Cnig_chr_I.g1324.t2	10	10
I.g1713.t1__Cnig_chr_I.g1325.t1	0	13
I.g1714.t2__Cnig_chr_I.g1326.t1	0	0
I.g1715.t2__Cnig_chr_I.g1327.t2	85	86
I.g1716.t1__Cnig_chr_I.g1328.t3	448	446
I.g1717.t3__Cnig_chr_I.g1329.t1	370	340
I.g1718.t1__Cnig_chr_I.g1330.t2	2	3
I.g1719.t2__Cnig_chr_I.g1332.t2	2	3
I.g1721.t2__Cnig_chr_I.g1334.t3	97	97
I.g1723.t1__Cnig_chr_I.g1335.t4	1	1
I.g1724.t1__Cnig_chr_I.g1336.t1	403	401
I.g1725.t1__Cnig_chr_I.g1337.t1	382	385
I.g1726.t1__Cnig_chr_I.g1339.t1	645	645
I.g1727.t1__Cnig_chr_I.g1340.t1	57	56
I.g1729.t2__Cnig_chr_I.g1341.t1	0	6
I.g1733.t1__Cnig_chr_I.g1342.t1	269	271
I.g1735.t2__Cnig_chr_I.g1344.t1	403	381
I.g1736.t1__Cnig_chr_I.g1345.t1	227	227
I.g1737.t1__Cnig_chr_I.g1346.t1	140	138
I.g1738.t1__Cnig_chr_I.g1348.t1	1138	1134
I.g1739.t1__Cnig_chr_I.g1349.t2	949	1069
I.g1740.t3__Cnig_chr_I.g1351.t1	1150	189
I.g1741.t1__Cnig_chr_I.g1352.t2	1032	1037
I.g1742.t1__Cnig_chr_I.g1353.t1	7	6
I.g1743.t1__Cnig_chr_I.g1355.t1	830	823
I.g1744.t1__Cnig_chr_I.g1356.t1	744	745
I.g1745.t1__Cnig_chr_I.g1357.t1	422	426
I.g1746.t1__Cnig_chr_I.g1358.t1	0	1
I.g1747.t1__Cnig_chr_I.g1359.t1	1	1
I.g1748.t1__Cnig_chr_I.g1360.t1	670	669
I.g1749.t1__Cnig_chr_I.g1361.t1	589	573
I.g1750.t1__Cnig_chr_I.g1362.t1	535	215
I.g1751.t1__Cnig_chr_I.g1365.t1	43	43
I.g1752.t1__Cnig_chr_I.g1366.t1	16	16
I.g1753.t2__Cnig_chr_I.g1367.t2	751	571
I.g1754.t1__Cnig_chr_I.g1368.t1	7	3
I.g1755.t1__Cnig_chr_I.g1369.t1	44	39
I.g1756.t1__Cnig_chr_I.g1370.t1	17	9
I.g1757.t1__Cnig_chr_I.g1371.t1	1283	1275
I.g1758.t1__Cnig_chr_I.g1372.t1	26	26
I.g1759.t1__Cnig_chr_I.g1373.t1	17	13
I.g1760.t1__Cnig_chr_I.g1376.t1	1	2
I.g1761.t1__Cnig_chr_I.g1377.t1	421	426
I.g1762.t1__Cnig_chr_I.g1378.t1	706	702
I.g1763.t1__Cnig_chr_I.g1379.t3	23	20
I.g1764.t1__Cnig_chr_I.g1380.t1	185	182
I.g1765.t1__Cnig_chr_I.g1381.t2	382	382
I.g1766.t1__Cnig_chr_I.g1382.t1	4373	4381
I.g1767.t1__Cnig_chr_I.g1383.t1	963	960
I.g1768.t1__Cnig_chr_I.g1384.t1	954	949
I.g1769.t1__Cnig_chr_I.g1385.t2	5799	8425
I.g1771.t1__Cnig_chr_I.g1386.t1	50	47
I.g1774.t1__Cnig_chr_I.g1389.t1	37	23
I.g1775.t2__Cnig_chr_I.g1390.t1	206	205
I.g1776.t2__Cnig_chr_I.g1391.t1	321	322
I.g1777.t1__Cnig_chr_I.g1393.t1	14	15
I.g1778.t1__Cnig_chr_I.g1394.t1	194	194
I.g1780.t2__Cnig_chr_I.g1396.t2	684	610
I.g1781.t1__Cnig_chr_I.g1397.t1	1	1
I.g1783.t1__Cnig_chr_I.g1398.t3	23	21
I.g1784.t1__Cnig_chr_I.g1399.t1	687	683
I.g1785.t1__Cnig_chr_I.g1400.t1	46	51
I.g1789.t1__Cnig_chr_I.g1405.t1	47	46
I.g1792.t1__Cnig_chr_I.g1407.t1	8	6
I.g1793.t3__Cnig_chr_I.g1409.t2	2587	312
I.g1794.t1__Cnig_chr_I.g1410.t1	3602	3675
I.g1795.t1__Cnig_chr_I.g1411.t2	30	31
I.g1797.t1__Cnig_chr_I.g1413.t2	26	24
I.g1798.t1__Cnig_chr_I.g1415.t1	82	76
I.g1799.t1__Cnig_chr_I.g1416.t1	1539	1500
I.g1808.t1__Cnig_chr_I.g1420.t1	370	362
I.g1809.t1__Cnig_chr_I.g1422.t1	439	435
I.g1810.t1__Cnig_chr_I.g1423.t1	209	220
I.g1811.t1__Cnig_chr_I.g1424.t3	1837	1858
I.g1812.t1__Cnig_chr_I.g1425.t1	3021	3022
I.g1814.t1__Cnig_chr_I.g1426.t1	2959	3167
I.g1815.t2__Cnig_chr_I.g1427.t1	641	647
I.g1816.t2__Cnig_chr_I.g1428.t1	1615	1610
I.g1817.t3__Cnig_chr_I.g1429.t1	796	672
I.g1818.t2__Cnig_chr_I.g1431.t3	491	498
I.g1819.t1__Cnig_chr_I.g1432.t1	839	837
I.g1821.t1__Cnig_chr_I.g1434.t1	11	12
I.g1823.t2__Cnig_chr_I.g1439.t1	37	30
I.g1824.t2__Cnig_chr_I.g1440.t2	36	19
I.g1825.t1__Cnig_chr_I.g1442.t1	5	5
I.g1826.t2__Cnig_chr_I.g1443.t1	66	66
I.g1827.t1__Cnig_chr_I.g1444.t1	21	12
I.g1828.t1__Cnig_chr_I.g1445.t2	1730	1726
I.g1830.t1__Cnig_chr_I.g1448.t1	400	421
I.g1831.t2__Cnig_chr_I.g1449.t2	444	441
I.g1832.t1__Cnig_chr_I.g1450.t1	6	2
I.g1833.t2__Cnig_chr_I.g1451.t1	9	0
I.g1834.t1__Cnig_chr_I.g1452.t1	8	0
I.g1835.t1__Cnig_chr_I.g1453.t1	1	0
I.g1836.t1__Cnig_chr_I.g1454.t3	1	0
I.g1837.t1__Cnig_chr_I.g1457.t1	0	0
I.g1838.t1__Cnig_chr_I.g1458.t1	1	1
I.g1839.t1__Cnig_chr_I.g1459.t1	1	1
I.g1840.t1__Cnig_chr_I.g1460.t1	7	9
I.g1841.t2__Cnig_chr_I.g1461.t1	1035	1037
I.g1842.t1__Cnig_chr_I.g1462.t1	19	38
I.g1843.t1__Cnig_chr_I.g1463.t1	73	73
I.g1844.t1__Cnig_chr_I.g1464.t1	474	474
I.g1845.t1__Cnig_chr_I.g1467.t1	929	438
I.g1846.t1__Cnig_chr_I.g1468.t1	655	659
I.g1847.t1__Cnig_chr_I.g1469.t1	6	6
I.g1850.t1__Cnig_chr_I.g1472.t1	1	1
I.g1851.t2__Cnig_chr_I.g1473.t1	1	1
I.g1852.t1__Cnig_chr_I.g1474.t1	0	0
I.g1853.t2__Cnig_chr_I.g1475.t1	9	9
I.g1854.t1__Cnig_chr_I.g1476.t1	1	4
I.g1856.t1__Cnig_chr_I.g1479.t2	4	0
I.g1860.t1__Cnig_chr_I.g1499.t1	4	0
I.g1861.t3__Cnig_chr_I.g1498.t2	126	3
I.g1862.t1__Cnig_chr_I.g1495.t1	306	314
I.g1863.t1__Cnig_chr_I.g1494.t1	345	349
I.g1864.t1__Cnig_chr_I.g1493.t1	147	145
I.g1865.t1__Cnig_chr_I.g1492.t1	769	781
I.g1866.t1__Cnig_chr_I.g1491.t1	255	254
I.g1867.t1__Cnig_chr_I.g1490.t1	96	97
I.g1868.t1__Cnig_chr_I.g1489.t2	185	186
I.g1869.t1__Cnig_chr_I.g1488.t1	745	747
I.g1870.t1__Cnig_chr_I.g1487.t1	242	228
I.g1871.t1__Cnig_chr_I.g1486.t2	0	1
I.g1873.t1__Cnig_chr_I.g1485.t1	565	561
I.g1875.t1__Cnig_chr_I.g1580.t1	12	12
I.g1878.t3__Cnig_chr_I.g1582.t1	998	1050
I.g1879.t1__Cnig_chr_I.g1583.t1	507	509
I.g1880.t3__Cnig_chr_I.g1584.t3	251	251
I.g1881.t1__Cnig_chr_I.g1586.t1	491	482
I.g1882.t1__Cnig_chr_I.g1587.t1	17	15
I.g1883.t2__Cnig_chr_I.g1588.t2	551	548
I.g1884.t1__Cnig_chr_I.g1590.t1	839	619
I.g1885.t1__Cnig_chr_I.g1591.t2	331	270
I.g1887.t1__Cnig_chr_I.g1592.t2	1	2
I.g1889.t1__Cnig_chr_I.g1593.t2	1	0
I.g1890.t1__Cnig_chr_I.g1596.t1	239	243
I.g1891.t1__Cnig_chr_I.g1598.t1	282	285
I.g1892.t2__Cnig_chr_I.g1599.t1	1128	1129
I.g1894.t1__Cnig_chr_I.g1600.t1	923	1525
I.g1895.t1__Cnig_chr_I.g1601.t1	570	1000
I.g1897.t1__Cnig_chr_I.g1602.t1	538	535
I.g1898.t2__Cnig_chr_I.g1603.t2	3192	2974
I.g1899.t3__Cnig_chr_I.g1604.t2	15	4
I.g1900.t2__Cnig_chr_I.g1605.t3	2	2
I.g1901.t1__Cnig_chr_I.g1501.t1	0	0
I.g1902.t1__Cnig_chr_I.g1503.t1	0	0
I.g1903.t1__Cnig_chr_I.g1504.t1	5	5
I.g1904.t1__Cnig_chr_I.g1505.t2	328	326
I.g1905.t1__Cnig_chr_I.g1508.t1	2	1
I.g1907.t2__Cnig_chr_I.g1509.t2	10	9
I.g1908.t1__Cnig_chr_I.g1510.t1	581	579
I.g1909.t1__Cnig_chr_I.g1512.t1	99	99
I.g1910.t1__Cnig_chr_I.g1513.t1	137	136
I.g1911.t1__Cnig_chr_I.g1514.t1	136	158
I.g1912.t2__Cnig_chr_I.g1515.t1	1090	918
I.g1913.t1__Cnig_chr_I.g1516.t1	401	400
I.g1914.t1__Cnig_chr_I.g1517.t1	719	718
I.g1915.t3__Cnig_chr_I.g1520.t2	591	589
I.g1916.t2__Cnig_chr_I.g1521.t1	329	331
I.g1917.t1__Cnig_chr_I.g1522.t1	67	66
I.g1918.t2__Cnig_chr_I.g1523.t2	366	364
I.g1919.t2__Cnig_chr_I.g1524.t2	88	84
I.g1920.t1__Cnig_chr_I.g1525.t1	602	602
I.g1921.t2__Cnig_chr_I.g1526.t1	5	3
I.g1922.t1__Cnig_chr_I.g1528.t1	17	13
I.g1923.t1__Cnig_chr_I.g1529.t1	1035	1040
I.g1924.t1__Cnig_chr_I.g1530.t1	1	2
I.g1926.t1__Cnig_chr_I.g1531.t1	5	2
I.g1927.t1__Cnig_chr_I.g1532.t1	6	1
I.g1933.t2__Cnig_chr_I.g1537.t1	259	395
I.g1935.t1__Cnig_chr_I.g1538.t1	2	2
I.g1936.t1__Cnig_chr_I.g1539.t1	1	0
I.g1938.t1__Cnig_chr_I.g1541.t1	128	1356
I.g1940.t1__Cnig_chr_I.g1542.t1	263	368
I.g1941.t1__Cnig_chr_I.g1543.t1	28	28
I.g1942.t1__Cnig_chr_I.g1544.t1	195	194
I.g1943.t1__Cnig_chr_I.g1545.t2	7	5
I.g1944.t2__Cnig_chr_I.g1546.t1	1	1
I.g1945.t1__Cnig_chr_I.g1547.t3	1	1
I.g1946.t1__Cnig_chr_I.g1549.t1	0	0
I.g1947.t1__Cnig_chr_I.g1550.t2	1	0
I.g1948.t1__Cnig_chr_I.g1551.t2	0	0
I.g1950.t1__Cnig_chr_I.g1553.t1	208	518
I.g1951.t3__Cnig_chr_I.g1554.t1	365	375
I.g1952.t4__Cnig_chr_I.g1555.t1	2656	2695
I.g1953.t2__Cnig_chr_I.g1556.t1	570	568
I.g1955.t1__Cnig_chr_I.g1558.t1	205	206
I.g1956.t1__Cnig_chr_I.g1559.t1	112	109
I.g1957.t1__Cnig_chr_I.g1560.t1	393	402
I.g1958.t1__Cnig_chr_I.g1561.t1	344	342
I.g1959.t1__Cnig_chr_I.g1562.t2	14	14
I.g1960.t1__Cnig_chr_I.g1563.t1	0	0
I.g1961.t1__Cnig_chr_I.g1564.t2	0	0
I.g1963.t3__Cnig_chr_I.g1566.t1	1	2
I.g1965.t2__Cnig_chr_I.g1569.t1	17	19
I.g1966.t1__Cnig_chr_I.g1570.t3	3	2
I.g1967.t1__Cnig_chr_I.g1571.t1	5	4
I.g1971.t3__Cnig_chr_I.g1572.t1	4	1
I.g1972.t1__Cnig_chr_I.g1573.t1	418	524
I.g1975.t1__Cnig_chr_I.g1574.t1	126	143
I.g1976.t1__Cnig_chr_I.g1575.t1	881	891
I.g1977.t2__Cnig_chr_I.g1576.t1	154	155
I.g1980.t1__Cnig_chr_I.g1577.t1	16	16
I.g1981.t2__Cnig_chr_I.g1578.t1	5	7
I.g1982.t3__Cnig_chr_I.g1579.t1	6338	6221
I.g1986.t1__Cnig_chr_I.g1680.t1	1	0
I.g1987.t1__Cnig_chr_I.g1679.t2	2259	2257
I.g1988.t1__Cnig_chr_I.g1678.t2	44	41
I.g1989.t1__Cnig_chr_I.g1677.t1	30	28
I.g1990.t1__Cnig_chr_I.g1676.t1	6	4
I.g1992.t1__Cnig_chr_I.g1675.t2	6	4
I.g1994.t1__Cnig_chr_I.g1673.t1	3	3
I.g1995.t3__Cnig_chr_I.g1672.t1	0	0
I.g1996.t1__Cnig_chr_I.g1671.t1	640	643
I.g1999.t1__Cnig_chr_I.g1667.t1	1144	1178
I.g2000.t1__Cnig_chr_I.g1666.t2	2	3
I.g2003.t1__Cnig_chr_I.g1665.t1	0	0
I.g2004.t1__Cnig_chr_I.g1664.t1	6	5
I.g2006.t1__Cnig_chr_I.g1662.t1	615	615
I.g2007.t1__Cnig_chr_I.g1661.t1	0	0
I.g2008.t1__Cnig_chr_I.g1660.t1	1	1
I.g2009.t1__Cnig_chr_I.g1659.t1	232	277
I.g2010.t1__Cnig_chr_I.g1658.t1	361	384
I.g2011.t1__Cnig_chr_I.g1657.t1	0	1
I.g2012.t1__Cnig_chr_I.g1656.t1	13	12
I.g2013.t1__Cnig_chr_I.g1654.t2	730	731
I.g2014.t1__Cnig_chr_I.g1653.t1	4078	4076
I.g2015.t1__Cnig_chr_I.g1652.t1	972	941
I.g2017.t2__Cnig_chr_I.g1651.t4	1	2
I.g2018.t1__Cnig_chr_I.g1649.t1	40	39
I.g2020.t1__Cnig_chr_I.g1647.t2	0	0
I.g2022.t1__Cnig_chr_I.g1644.t1	2	2
I.g2023.t1__Cnig_chr_I.g1643.t1	0	0
I.g2024.t1__Cnig_chr_I.g1642.t2	1	1
I.g2025.t1__Cnig_chr_I.g1640.t1	14	13
I.g2026.t2__Cnig_chr_I.g1636.t1	243	543
I.g2029.t1__Cnig_chr_I.g1635.t1	4	4
I.g2031.t2__Cnig_chr_I.g1634.t2	57	56
I.g2032.t1__Cnig_chr_I.g1633.t1	2	2
I.g2033.t1__Cnig_chr_I.g1632.t1	36	35
I.g2034.t1__Cnig_chr_I.g1631.t1	2	1
I.g2035.t1__Cnig_chr_I.g1630.t1	4	3
I.g2036.t1__Cnig_chr_I.g1629.t1	1451	1451
I.g2037.t1__Cnig_chr_I.g1628.t1	292	321
I.g2038.t1__Cnig_chr_I.g1627.t1	838	839
I.g2039.t1__Cnig_chr_I.g1626.t1	245	240
I.g2040.t1__Cnig_chr_I.g1625.t1	529	529
I.g2041.t1__Cnig_chr_I.g1624.t2	97	893
I.g2044.t1__Cnig_chr_I.g1622.t1	23	33
I.g2045.t1__Cnig_chr_I.g1621.t1	4	3
I.g2050.t1__Cnig_chr_I.g1614.t1	3	3
I.g2051.t1__Cnig_chr_I.g1615.t2	4	3
I.g2052.t1__Cnig_chr_I.g1616.t1	545	543
I.g2053.t1__Cnig_chr_I.g1617.t1	819	817
I.g2054.t2__Cnig_chr_I.g1618.t2	1301	1506
I.g2055.t1__Cnig_chr_I.g1619.t2	969	950
I.g2057.t1__Cnig_chr_I.g628.t1	308	1
I.g2058.t1__Cnig_chr_I.g1732.t1	128	122
I.g2064.t2__Cnig_chr_I.g1687.t1	16	12
I.g2065.t2__Cnig_chr_I.g1689.t1	10	10
I.g2067.t2__Cnig_chr_I.g1690.t3	363	779
I.g2068.t1__Cnig_chr_I.g1691.t1	321	322
I.g2069.t1__Cnig_chr_I.g1692.t1	550	550
I.g2070.t1__Cnig_chr_I.g1693.t1	1196	1194
I.g2071.t1__Cnig_chr_I.g1694.t1	16	20
I.g2072.t1__Cnig_chr_I.g1695.t1	433	437
I.g2073.t1__Cnig_chr_I.g1696.t1	65	67
I.g2074.t1__Cnig_chr_I.g1700.t1	4	4
I.g2075.t1__Cnig_chr_I.g1701.t1	169	168
I.g2077.t1__Cnig_chr_I.g1703.t1	68	64
I.g2078.t1__Cnig_chr_I.g1704.t1	88	91
I.g2079.t2__Cnig_chr_I.g1705.t1	182	186
I.g2080.t1__Cnig_chr_I.g1706.t1	1189	1197
I.g2083.t2__Cnig_chr_I.g1707.t1	454	406
I.g2084.t3__Cnig_chr_I.g1708.t1	1245	1256
I.g2085.t3__Cnig_chr_I.g1709.t1	17	22
I.g2086.t1__Cnig_chr_I.g1711.t1	495	494
I.g2087.t1__Cnig_chr_I.g1712.t1	817	814
I.g2088.t1__Cnig_chr_I.g1713.t1	384	385
I.g2089.t2__Cnig_chr_I.g1714.t1	693	693
I.g2090.t1__Cnig_chr_I.g1717.t1	571	119
I.g2091.t1__Cnig_chr_I.g1716.t1	34	32
I.g2092.t1__Cnig_chr_I.g1718.t2	9	6
I.g2095.t1__Cnig_chr_I.g1721.t1	1	1
I.g2096.t1__Cnig_chr_I.g1722.t1	2	2
I.g2097.t1__Cnig_chr_I.g1723.t1	0	1
I.g2099.t1__Cnig_chr_I.g1724.t1	3	3
I.g2100.t1__Cnig_chr_I.g1725.t1	7	7
I.g2101.t1__Cnig_chr_I.g1726.t1	0	0
I.g2102.t1__Cnig_chr_I.g1727.t1	2	2
I.g2103.t1__Cnig_chr_I.g1728.t1	233	235
I.g2104.t1__Cnig_chr_I.g1729.t1	873	907
I.g2105.t3__Cnig_chr_I.g1730.t1	103	128
I.g2107.t3__Cnig_chr_I.g1782.t1	205	208
I.g2109.t2__Cnig_chr_I.g1781.t3	335	334
I.g2110.t1__Cnig_chr_I.g1779.t1	128	127
I.g2111.t1__Cnig_chr_I.g1778.t1	380	379
I.g2112.t2__Cnig_chr_I.g1777.t2	215	215
I.g2113.t1__Cnig_chr_I.g1776.t2	1	1
I.g2114.t1__Cnig_chr_I.g1775.t1	1	2
I.g2115.t1__Cnig_chr_I.g1773.t1	2	2
I.g2116.t1__Cnig_chr_I.g1772.t1	0	1
I.g2117.t1__Cnig_chr_I.g1771.t1	193	185
I.g2118.t2__Cnig_chr_I.g1770.t1	509	517
I.g2119.t2__Cnig_chr_I.g1769.t1	203	209
I.g2120.t1__Cnig_chr_I.g1768.t1	1	3
I.g2123.t1__Cnig_chr_I.g1766.t2	3	2
I.g2124.t1__Cnig_chr_I.g1765.t1	40	41
I.g2125.t1__Cnig_chr_I.g1764.t1	58	54
I.g2130.t1__Cnig_chr_I.g1762.t1	6	177
I.g2132.t1__Cnig_chr_I.g1761.t1	3	3
I.g2133.t1__Cnig_chr_I.g1760.t1	264	265
I.g2134.t1__Cnig_chr_I.g1759.t1	351	350
I.g2135.t1__Cnig_chr_I.g1758.t1	54	54
I.g2136.t2__Cnig_chr_I.g1756.t1	4625	4603
I.g2138.t1__Cnig_chr_I.g1754.t2	128	123
I.g2139.t1__Cnig_chr_I.g1753.t1	55	57
I.g2140.t3__Cnig_chr_I.g1752.t2	0	1
I.g2141.t1__Cnig_chr_I.g1751.t1	10	11
I.g2143.t1__Cnig_chr_I.g1748.t2	8	7
I.g2144.t1__Cnig_chr_I.g1747.t1	549	549
I.g2145.t1__Cnig_chr_I.g1746.t1	447	448
I.g2146.t1__Cnig_chr_I.g1745.t2	5	3
I.g2147.t2__Cnig_chr_I.g1744.t1	18	19
I.g2148.t1__Cnig_chr_I.g1743.t1	1	0
I.g2149.t1__Cnig_chr_I.g1742.t1	34	34
I.g2150.t1__Cnig_chr_I.g1741.t1	0	0
I.g2151.t2__Cnig_chr_I.g1737.t2	23	8
I.g2152.t1__Cnig_chr_I.g1736.t1	0	0
I.g2154.t1__Cnig_chr_I.g1734.t1	55	55
I.g2155.t1__Cnig_chr_I.g1733.t1	7	7
I.g2159.t1__Cnig_chr_I.g1786.t1	26	27
I.g2160.t1__Cnig_chr_I.g1787.t1	286	287
I.g2161.t2__Cnig_chr_I.g1788.t1	124	124
I.g2162.t1__Cnig_chr_I.g1789.t1	124	127
I.g2165.t3__Cnig_chr_I.g1791.t1	4	4
I.g2166.t2__Cnig_chr_I.g1792.t1	96	99
I.g2167.t1__Cnig_chr_I.g1793.t1	83	178
I.g2169.t1__Cnig_chr_I.g1794.t2	531	750
I.g2170.t1__Cnig_chr_I.g1795.t1	8	7
I.g2171.t1__Cnig_chr_I.g1796.t1	3	0
I.g2172.t2__Cnig_chr_I.g1797.t1	8	6
I.g2175.t1__Cnig_chr_I.g1802.t1	18	18
I.g2176.t3__Cnig_chr_I.g1803.t1	1	0
I.g2177.t1__Cnig_chr_I.g1804.t1	5	4
I.g2178.t1__Cnig_chr_I.g1805.t1	352	352
I.g2179.t1__Cnig_chr_I.g1806.t1	3	3
I.g2180.t1__Cnig_chr_I.g1807.t1	20	19
I.g2181.t1__Cnig_chr_I.g1808.t2	10	10
I.g2186.t2__Cnig_chr_I.g1813.t2	1	2
I.g2187.t1__Cnig_chr_I.g1814.t1	0	0
I.g2191.t2__Cnig_chr_I.g1819.t1	333	523
I.g2193.t3__Cnig_chr_I.g1821.t1	254	241
I.g2194.t1__Cnig_chr_I.g1822.t1	52	47
I.g2195.t1__Cnig_chr_I.g1823.t1	477	477
I.g2196.t1__Cnig_chr_I.g1824.t1	2555	2611
I.g2197.t1__Cnig_chr_I.g1825.t1	15	17
I.g2198.t2__Cnig_chr_I.g1826.t1	101	104
I.g2199.t2__Cnig_chr_I.g1827.t1	193	197
I.g2200.t3__Cnig_chr_I.g1828.t1	192	187
I.g2201.t1__Cnig_chr_I.g1829.t2	11	15
I.g2202.t2__Cnig_chr_I.g1830.t2	1	5
I.g2203.t1__Cnig_chr_I.g1831.t1	230	236
I.g2204.t1__Cnig_chr_I.g1832.t1	1036	1033
I.g2205.t1__Cnig_chr_I.g1833.t1	222	261
I.g2206.t1__Cnig_chr_I.g1834.t2	11	11
I.g2207.t1__Cnig_chr_I.g1835.t1	2	2
I.g2208.t1__Cnig_chr_I.g1836.t1	6	7
I.g2211.t1__Cnig_chr_I.g1838.t1	211	195
I.g2212.t3__Cnig_chr_I.g1839.t1	418	648
I.g2214.t1__Cnig_chr_I.g1840.t2	918	895
I.g2215.t2__Cnig_chr_I.g1842.t1	453	321
I.g2217.t1__Cnig_chr_I.g1844.t1	695	702
I.g2218.t1__Cnig_chr_I.g1845.t1	306	469
I.g2221.t1__Cnig_chr_I.g1846.t1	18	19
I.g2222.t1__Cnig_chr_I.g1847.t1	17	18
I.g2223.t1__Cnig_chr_I.g1848.t3	10	10
I.g2224.t3__Cnig_chr_I.g1849.t1	11	11
I.g2225.t1__Cnig_chr_I.g1850.t2	1	0
I.g2226.t1__Cnig_chr_I.g1851.t2	9	9
I.g2227.t1__Cnig_chr_I.g1852.t1	18	18
I.g2228.t1__Cnig_chr_I.g1854.t1	7	5
I.g2229.t1__Cnig_chr_I.g1855.t1	53	51
I.g2230.t2__Cnig_chr_I.g1856.t1	554	556
I.g2231.t1__Cnig_chr_I.g1857.t1	2	2
I.g2232.t1__Cnig_chr_I.g1858.t2	1	1
I.g2233.t1__Cnig_chr_I.g1859.t3	367	356
I.g2234.t1__Cnig_chr_I.g1860.t2	1101	1092
I.g2236.t2__Cnig_chr_I.g1861.t4	258	260
I.g2237.t1__Cnig_chr_I.g1862.t1	112	48
I.g2238.t1__Cnig_chr_I.g1864.t1	85	87
I.g2239.t1__Cnig_chr_I.g1865.t2	2	3
I.g2240.t1__Cnig_chr_I.g1866.t1	1	0
I.g2241.t1__Cnig_chr_I.g1867.t1	9	9
I.g2242.t1__Cnig_chr_I.g1868.t1	563	562
I.g2243.t1__Cnig_chr_I.g1869.t1	277	278
I.g2244.t1__Cnig_chr_I.g1870.t2	3910	3915
I.g2245.t1__Cnig_chr_I.g1871.t1	1609	1621
I.g2247.t1__Cnig_chr_I.g1873.t1	1	1
I.g2249.t1__Cnig_chr_I.g1874.t1	79	77
